date,product_id,product_name,category,region,units_sold,unit_price,market_trend_index,is_holiday,flu_alert_level,economic_index
2024-08-13,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1048,0.85,1.03,0,Medium,98.56
2024-08-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1165,25.0,1.11,0,High,101.6
2024-08-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1362,25.0,0.96,0,Low,95.63
2024-08-13,SUPP001,Surgical Masks Box,Medical Supplies,North America,1776,10.0,0.96,0,High,97.85
2024-08-13,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1399,10.0,0.95,1,Low,101.8
2024-08-13,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1085,12.5,1.02,1,Medium,100.84
2024-08-13,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,541,12.5,1.18,1,Low,103.34
2024-08-14,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1411,1.25,1.01,0,Low,100.73
2024-08-14,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,488,1.25,1.06,0,Medium,104.73
2024-08-14,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,951,0.85,1.17,0,Low,100.48
2024-08-14,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1548,0.85,0.95,0,High,98.61
2024-08-14,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,417,25.0,0.99,0,Medium,95.64
2024-08-14,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,517,25.0,1.15,0,High,98.77
2024-08-14,SUPP001,Surgical Masks Box,Medical Supplies,North America,789,10.0,1.0,0,Medium,104.05
2024-08-14,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1058,10.0,1.07,1,High,99.54
2024-08-14,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1364,12.5,0.97,0,Medium,102.26
2024-08-14,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1070,12.5,0.92,0,Low,103.05
2024-08-15,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,465,1.25,1.19,0,High,98.64
2024-08-15,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1021,1.25,1.09,0,Medium,95.38
2024-08-15,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1155,0.85,1.03,1,Low,104.97
2024-08-15,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,920,0.85,1.11,0,Low,104.07
2024-08-15,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1577,25.0,0.93,0,High,96.78
2024-08-15,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1145,25.0,1.12,0,High,104.83
2024-08-15,SUPP001,Surgical Masks Box,Medical Supplies,North America,763,10.0,1.1,0,Medium,97.72
2024-08-15,SUPP001,Surgical Masks Box,Medical Supplies,Europe,912,10.0,1.04,0,Low,95.16
2024-08-15,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1310,12.5,0.97,0,High,97.77
2024-08-15,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1615,12.5,1.15,0,Low,98.75
2024-08-16,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1525,1.25,0.99,1,Medium,98.73
2024-08-16,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1017,1.25,0.93,0,Medium,99.95
2024-08-16,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1230,0.85,0.96,0,Low,98.99
2024-08-16,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1273,0.85,1.13,0,High,104.76
2024-08-16,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,686,25.0,1.01,0,Medium,103.22
2024-08-16,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1094,25.0,1.09,0,Medium,103.51
2024-08-16,SUPP001,Surgical Masks Box,Medical Supplies,North America,1184,10.0,1.1,0,High,104.5
2024-08-16,SUPP001,Surgical Masks Box,Medical Supplies,Europe,884,10.0,1.07,0,Low,99.16
2024-08-16,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1025,12.5,1.05,0,Medium,96.18
2024-08-16,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,595,12.5,0.92,0,Medium,98.2
2024-08-17,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,755,1.25,0.95,0,High,97.24
2024-08-17,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,632,1.25,1.11,0,Low,98.21
2024-08-17,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,966,0.85,1.11,0,Low,104.4
2024-08-17,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1206,0.85,1.0,0,Low,98.36
2024-08-17,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1068,25.0,1.0,0,Low,104.82
2024-08-17,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,767,25.0,0.95,0,Medium,96.72
2024-08-17,SUPP001,Surgical Masks Box,Medical Supplies,North America,797,10.0,1.1,0,Medium,95.47
2024-08-17,SUPP001,Surgical Masks Box,Medical Supplies,Europe,845,10.0,1.16,0,Low,95.72
2024-08-17,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1118,12.5,1.11,0,Medium,104.53
2024-08-17,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,741,12.5,1.05,0,Low,95.99
2024-08-18,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,430,1.25,1.06,0,High,105.0
2024-08-18,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1148,1.25,1.0,0,High,104.96
2024-08-18,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1364,0.85,0.97,0,Medium,102.41
2024-08-18,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,775,0.85,0.96,0,Medium,97.16
2024-08-18,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1333,25.0,1.19,0,Low,96.35
2024-08-18,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1038,25.0,0.92,0,Low,98.38
2024-08-18,SUPP001,Surgical Masks Box,Medical Supplies,North America,1375,10.0,1.01,0,Low,99.38
2024-08-18,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1146,10.0,1.08,0,High,104.0
2024-08-18,SUPP002,Surgical Gloves Box,Medical Supplies,North America,520,12.5,1.18,0,Medium,102.45
2024-08-18,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,944,12.5,0.92,0,Low,96.47
2024-08-19,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,653,1.25,1.16,0,Low,95.7
2024-08-19,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,919,1.25,1.08,0,Medium,103.03
2024-08-19,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,648,0.85,1.14,0,Low,99.71
2024-08-19,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1044,0.85,1.18,0,High,95.54
2024-08-19,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1073,25.0,0.96,0,Low,98.32
2024-08-19,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,846,25.0,0.98,0,Medium,104.55
2024-08-19,SUPP001,Surgical Masks Box,Medical Supplies,North America,1283,10.0,1.11,0,Low,98.0
2024-08-19,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1326,10.0,1.12,0,High,100.35
2024-08-19,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1300,12.5,0.99,1,High,101.67
2024-08-19,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,782,12.5,0.93,0,Medium,103.51
2024-08-20,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1003,1.25,1.17,0,Low,101.93
2024-08-20,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,759,1.25,1.15,0,Medium,96.3
2024-08-20,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1055,0.85,1.2,0,Medium,104.51
2024-08-20,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,988,0.85,1.03,0,Medium,104.6
2024-08-20,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1286,25.0,1.03,0,Low,104.83
2024-08-20,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1186,25.0,1.05,0,High,99.98
2024-08-20,SUPP001,Surgical Masks Box,Medical Supplies,North America,1053,10.0,0.93,0,High,95.35
2024-08-20,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1369,10.0,1.15,0,Low,98.73
2024-08-20,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1003,12.5,1.03,0,Low,95.86
2024-08-20,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1285,12.5,0.91,0,Medium,103.76
2024-08-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,540,1.25,1.14,0,High,97.5
2024-08-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,997,1.25,0.95,0,Low,95.36
2024-08-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,550,0.85,0.9,0,Medium,98.94
2024-08-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,993,0.85,0.94,0,Medium,101.76
2024-08-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,694,25.0,1.05,0,Medium,96.96
2024-08-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,910,25.0,0.93,1,Medium,98.13
2024-08-21,SUPP001,Surgical Masks Box,Medical Supplies,North America,1181,10.0,0.95,0,Medium,98.96
2024-08-21,SUPP001,Surgical Masks Box,Medical Supplies,Europe,905,10.0,0.91,0,High,100.23
2024-08-21,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1069,12.5,1.18,1,Medium,98.18
2024-08-21,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1394,12.5,1.08,0,Medium,103.22
2024-08-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,838,1.25,1.11,0,Medium,104.64
2024-08-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,691,1.25,1.09,1,Medium,102.25
2024-08-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,680,0.85,1.06,0,High,97.67
2024-08-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1082,0.85,0.97,0,Medium,95.21
2024-08-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1070,25.0,1.05,0,Medium,97.53
2024-08-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,916,25.0,0.97,1,Low,95.46
2024-08-22,SUPP001,Surgical Masks Box,Medical Supplies,North America,832,10.0,1.16,0,Medium,100.35
2024-08-22,SUPP001,Surgical Masks Box,Medical Supplies,Europe,547,10.0,1.02,0,Medium,95.21
2024-08-22,SUPP002,Surgical Gloves Box,Medical Supplies,North America,974,12.5,1.04,0,Medium,99.11
2024-08-22,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1020,12.5,1.12,0,Medium,103.26
2024-08-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1057,1.25,0.99,0,Low,100.4
2024-08-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1281,1.25,0.96,1,High,95.33
2024-08-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1424,0.85,0.97,0,Medium,96.97
2024-08-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1091,0.85,1.08,1,Low,100.52
2024-08-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1236,25.0,1.16,0,High,96.52
2024-08-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,891,25.0,0.93,0,Low,100.31
2024-08-23,SUPP001,Surgical Masks Box,Medical Supplies,North America,864,10.0,0.99,0,Low,95.49
2024-08-23,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1046,10.0,0.93,0,High,96.52
2024-08-23,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1227,12.5,1.19,0,High,100.06
2024-08-23,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,625,12.5,1.19,0,High,99.41
2024-08-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,983,1.25,1.06,0,Medium,101.2
2024-08-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1183,1.25,1.03,0,High,95.1
2024-08-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1310,0.85,1.1,0,High,102.51
2024-08-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1074,0.85,1.12,1,High,103.15
2024-08-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,952,25.0,1.07,0,Low,95.93
2024-08-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,924,25.0,0.99,0,High,104.13
2024-08-24,SUPP001,Surgical Masks Box,Medical Supplies,North America,555,10.0,1.02,0,Medium,98.58
2024-08-24,SUPP001,Surgical Masks Box,Medical Supplies,Europe,577,10.0,0.91,0,Low,95.29
2024-08-24,SUPP002,Surgical Gloves Box,Medical Supplies,North America,566,12.5,1.04,0,Medium,104.91
2024-08-24,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,957,12.5,1.06,0,High,98.74
2024-08-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,843,1.25,1.02,0,Low,103.53
2024-08-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,759,1.25,0.92,1,High,104.9
2024-08-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,893,0.85,1.11,0,High,98.17
2024-08-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1091,0.85,1.0,1,Low,96.94
2024-08-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1513,25.0,1.09,0,High,96.21
2024-08-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,800,25.0,1.06,0,Medium,99.48
2024-08-25,SUPP001,Surgical Masks Box,Medical Supplies,North America,899,10.0,0.94,0,Low,102.79
2024-08-25,SUPP001,Surgical Masks Box,Medical Supplies,Europe,755,10.0,1.16,0,Medium,104.53
2024-08-25,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1051,12.5,0.94,0,Medium,95.23
2024-08-25,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1003,12.5,1.19,1,Low,104.54
2024-08-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1125,1.25,0.96,0,Medium,98.77
2024-08-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,748,1.25,0.9,0,Low,101.83
2024-08-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1131,0.85,0.98,0,Low,101.44
2024-08-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,882,0.85,0.93,0,Low,103.84
2024-08-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,959,25.0,1.06,1,Low,99.61
2024-08-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,969,25.0,1.02,0,Low,103.95
2024-08-26,SUPP001,Surgical Masks Box,Medical Supplies,North America,800,10.0,1.03,0,Low,96.14
2024-08-26,SUPP001,Surgical Masks Box,Medical Supplies,Europe,578,10.0,0.99,0,Low,102.43
2024-08-26,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1191,12.5,1.03,0,High,96.77
2024-08-26,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,894,12.5,1.07,0,Low,104.51
2024-08-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1091,1.25,1.19,0,Low,102.65
2024-08-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1095,1.25,1.01,0,Medium,104.26
2024-08-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1090,0.85,1.03,0,High,104.7
2024-08-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,915,0.85,0.99,0,Low,103.14
2024-08-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,777,25.0,1.0,0,High,104.48
2024-08-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1485,25.0,0.98,1,Medium,96.54
2024-08-27,SUPP001,Surgical Masks Box,Medical Supplies,North America,902,10.0,1.11,0,Medium,96.73
2024-08-27,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1022,10.0,1.09,0,High,101.75
2024-08-27,SUPP002,Surgical Gloves Box,Medical Supplies,North America,910,12.5,1.12,0,Medium,96.77
2024-08-27,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1625,12.5,1.06,1,Medium,95.5
2024-08-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1080,1.25,0.99,0,Low,103.58
2024-08-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1536,1.25,1.16,0,Low,103.84
2024-08-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,153,0.85,1.02,0,Medium,101.05
2024-08-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,820,0.85,1.04,0,Low,100.78
2024-08-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1311,25.0,0.93,0,High,96.83
2024-08-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,754,25.0,1.09,1,Medium,96.87
2024-08-28,SUPP001,Surgical Masks Box,Medical Supplies,North America,1288,10.0,1.01,0,Medium,100.01
2024-08-28,SUPP001,Surgical Masks Box,Medical Supplies,Europe,840,10.0,1.13,0,Medium,101.87
2024-08-28,SUPP002,Surgical Gloves Box,Medical Supplies,North America,841,12.5,1.1,0,Medium,102.96
2024-08-28,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,768,12.5,1.04,0,Medium,98.15
2024-08-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1490,1.25,1.17,0,Medium,96.19
2024-08-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,693,1.25,0.98,0,Low,101.62
2024-08-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1210,0.85,1.18,0,Medium,104.19
2024-08-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,760,0.85,0.96,1,Medium,96.0
2024-08-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,418,25.0,0.98,0,Medium,99.82
2024-08-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,832,25.0,0.93,0,Medium,103.21
2024-08-29,SUPP001,Surgical Masks Box,Medical Supplies,North America,840,10.0,0.9,1,Medium,96.07
2024-08-29,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1283,10.0,1.11,0,Low,100.26
2024-08-29,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1088,12.5,0.92,0,Low,99.81
2024-08-29,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1231,12.5,0.95,0,Medium,104.47
2024-08-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1031,1.25,1.09,0,Low,104.01
2024-08-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1210,1.25,1.11,0,Medium,104.35
2024-08-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,678,0.85,1.18,0,Medium,97.68
2024-08-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,841,0.85,1.17,0,Medium,95.31
2024-08-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,609,25.0,0.94,0,Low,104.57
2024-08-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,934,25.0,0.91,0,Low,101.89
2024-08-30,SUPP001,Surgical Masks Box,Medical Supplies,North America,1026,10.0,1.13,1,Medium,95.99
2024-08-30,SUPP001,Surgical Masks Box,Medical Supplies,Europe,757,10.0,0.93,0,Low,99.47
2024-08-30,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1420,12.5,1.01,1,Low,100.9
2024-08-30,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1206,12.5,0.98,0,Medium,98.53
2024-08-31,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1436,1.25,1.06,0,Medium,103.12
2024-08-31,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1618,1.25,0.99,0,Medium,103.63
2024-08-31,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,781,0.85,1.16,0,Medium,99.66
2024-08-31,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1085,0.85,1.13,0,Medium,103.8
2024-08-31,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,966,25.0,1.16,0,Low,100.48
2024-08-31,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1292,25.0,1.1,0,Medium,95.94
2024-08-31,SUPP001,Surgical Masks Box,Medical Supplies,North America,1317,10.0,1.12,0,High,101.63
2024-08-31,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1091,10.0,1.14,0,High,103.21
2024-08-31,SUPP002,Surgical Gloves Box,Medical Supplies,North America,319,12.5,1.1,0,Medium,98.43
2024-08-31,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1099,12.5,1.03,0,High,102.63
2024-09-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,901,1.25,0.91,0,Low,102.99
2024-09-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,852,1.25,1.17,0,Medium,102.06
2024-09-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1040,0.85,1.11,0,High,99.53
2024-09-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,845,0.85,1.2,0,Low,98.02
2024-09-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1126,25.0,1.09,0,High,97.95
2024-09-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,977,25.0,0.98,0,Low,96.36
2024-09-01,SUPP001,Surgical Masks Box,Medical Supplies,North America,740,10.0,1.17,0,Medium,104.09
2024-09-01,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1517,10.0,1.15,0,Medium,99.14
2024-09-01,SUPP002,Surgical Gloves Box,Medical Supplies,North America,613,12.5,1.03,0,Low,100.89
2024-09-01,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1234,12.5,1.16,0,Low,99.6
2024-09-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,703,1.25,0.92,0,High,95.35
2024-09-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1149,1.25,1.0,0,Low,97.36
2024-09-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1184,0.85,0.99,0,Low,103.97
2024-09-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1014,0.85,0.92,0,High,104.88
2024-09-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,728,25.0,1.02,0,Medium,102.39
2024-09-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1449,25.0,1.15,0,Medium,104.16
2024-09-02,SUPP001,Surgical Masks Box,Medical Supplies,North America,1067,10.0,1.09,0,Low,96.24
2024-09-02,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1139,10.0,1.05,0,Medium,101.46
2024-09-02,SUPP002,Surgical Gloves Box,Medical Supplies,North America,836,12.5,0.92,0,Low,104.9
2024-09-02,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1009,12.5,1.0,0,Low,101.35
2024-09-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,686,1.25,1.18,0,Low,99.86
2024-09-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1146,1.25,1.04,0,High,96.09
2024-09-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,523,0.85,1.04,0,Low,96.03
2024-09-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,439,0.85,1.09,0,Low,99.27
2024-09-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,817,25.0,0.98,0,Medium,95.27
2024-09-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,631,25.0,1.19,0,Medium,103.1
2024-09-03,SUPP001,Surgical Masks Box,Medical Supplies,North America,1286,10.0,1.15,0,High,95.21
2024-09-03,SUPP001,Surgical Masks Box,Medical Supplies,Europe,745,10.0,0.97,0,Low,101.98
2024-09-03,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1144,12.5,1.02,0,Medium,101.5
2024-09-03,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,992,12.5,1.04,0,Medium,100.25
2024-09-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,999,1.25,0.98,0,Low,103.16
2024-09-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1189,1.25,0.92,0,Low,95.85
2024-09-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,659,0.85,1.16,0,Low,102.21
2024-09-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1470,0.85,1.09,0,Medium,96.67
2024-09-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,693,25.0,1.04,1,Low,101.12
2024-09-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1481,25.0,1.01,0,Medium,100.97
2024-09-04,SUPP001,Surgical Masks Box,Medical Supplies,North America,487,10.0,1.15,0,Low,103.12
2024-09-04,SUPP001,Surgical Masks Box,Medical Supplies,Europe,566,10.0,1.18,0,High,96.99
2024-09-04,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1160,12.5,1.17,0,Low,95.9
2024-09-04,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,870,12.5,0.98,0,Medium,99.56
2024-09-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1278,1.25,0.93,0,High,97.13
2024-09-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1060,1.25,1.15,0,Low,97.32
2024-09-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1016,0.85,1.06,0,Medium,97.66
2024-09-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1747,0.85,1.02,0,Medium,95.9
2024-09-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,821,25.0,0.93,0,Medium,102.32
2024-09-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,824,25.0,1.1,0,Low,104.59
2024-09-05,SUPP001,Surgical Masks Box,Medical Supplies,North America,1147,10.0,1.17,0,Low,98.16
2024-09-05,SUPP001,Surgical Masks Box,Medical Supplies,Europe,709,10.0,0.91,0,Medium,102.26
2024-09-05,SUPP002,Surgical Gloves Box,Medical Supplies,North America,807,12.5,1.0,0,Medium,96.15
2024-09-05,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1127,12.5,0.93,0,Low,96.72
2024-09-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1115,1.25,1.08,0,Medium,101.02
2024-09-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1340,1.25,1.19,0,Low,95.57
2024-09-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1186,0.85,0.93,0,Low,98.31
2024-09-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1602,0.85,1.19,0,Low,97.53
2024-09-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1060,25.0,1.12,0,High,102.05
2024-09-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,996,25.0,0.97,0,Medium,99.51
2024-09-06,SUPP001,Surgical Masks Box,Medical Supplies,North America,840,10.0,0.98,0,High,101.86
